"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order"
"186","query_1",TRUE,0.00888450630985987,161,234,10,0.0427350427350427,0.062111801242236,"GO:0015079","GO:MF","potassium ion transmembrane transporter activity",20212,2298
"187","query_1",TRUE,0.0125328928882038,1124,299,35,0.117056856187291,0.0311387900355872,"GO:0140677","GO:MF","molecular function activator activity",20212,10572
"188","query_1",TRUE,0.0125355365045628,145,216,9,0.0416666666666667,0.0620689655172414,"GO:0140375","GO:MF","immune receptor activity",20212,10473
"189","query_1",TRUE,0.0135552613552818,30,120,4,0.0333333333333333,0.133333333333333,"GO:0005217","GO:MF","intracellular ligand-gated monoatomic ion channel activity",20212,1356
"190","query_1",TRUE,0.0168419042017184,1124,13,6,0.461538461538462,0.00533807829181495,"GO:0046914","GO:MF","transition metal ion binding",20212,6240
"191","query_1",TRUE,0.0173906150278239,158,258,10,0.0387596899224806,0.0632911392405063,"GO:0015081","GO:MF","sodium ion transmembrane transporter activity",20212,2300
"192","query_1",TRUE,0.0182966909426275,50,256,6,0.0234375,0.12,"GO:0005044","GO:MF","scavenger receptor activity",20212,1258
"193","query_1",TRUE,0.0197604518177931,4,54,2,0.037037037037037,0.5,"GO:0031014","GO:MF","troponin T binding",20212,4086
"194","query_1",TRUE,0.023011777020242,130,148,7,0.0472972972972973,0.0538461538461538,"GO:0005179","GO:MF","hormone activity",20212,1342
"195","query_1",TRUE,0.0259323770276985,2063,214,41,0.191588785046729,0.0198739699466796,"GO:0098772","GO:MF","molecular function regulator activity",20212,9183
"196","query_1",TRUE,0.0286807736341195,11,148,3,0.0202702702702703,0.272727272727273,"GO:0005131","GO:MF","growth hormone receptor binding",20212,1299
"197","query_1",TRUE,0.0305286762880787,26,61,3,0.0491803278688525,0.115384615384615,"GO:0008395","GO:MF","steroid hydroxylase activity",20212,1680
"198","query_1",TRUE,0.0310952281843971,176,248,10,0.0403225806451613,0.0568181818181818,"GO:0008201","GO:MF","heparin binding",20212,1610
"199","query_1",TRUE,0.0401625794963494,2,187,2,0.0106951871657754,1,"GO:0004119","GO:MF","cGMP-inhibited cyclic-nucleotide phosphodiesterase activity",20212,604
"200","query_1",TRUE,0.0133165433224437,15,10,2,0.2,0.133333333333333,"KEGG:00730","KEGG","Thiamine metabolism",8484,118
"201","query_1",TRUE,0.04418051707909,27,10,2,0.2,0.0740740740740741,"KEGG:00790","KEGG","Folate biosynthesis",8484,125
"202","query_1",TRUE,0.048311071757841,365,117,14,0.11965811965812,0.0383561643835616,"KEGG:04080","KEGG","Neuroactive ligand-receptor interaction",8484,263
"203","query_1",TRUE,0.00338141754444761,31,170,6,0.0352941176470588,0.193548387096774,"REAC:R-HSA-445095","REAC","Interaction between L1 and Ankyrins",10842,1185
"204","query_1",TRUE,0.00925274948597162,32,196,6,0.0306122448979592,0.1875,"REAC:R-HSA-5576892","REAC","Phase 0 - rapid depolarisation",10842,1682
"205","query_1",TRUE,0.0106135884049497,130,196,11,0.0561224489795918,0.0846153846153846,"REAC:R-HSA-5576891","REAC","Cardiac conduction",10842,299
"206","query_1",TRUE,0.0227708201559564,3283,131,42,0.320610687022901,0.0127931769722814,"TF:M03796","TF","Factor: MafA; motif: GGTCAGCAGH",20045,4932
"207","query_1",TRUE,0.0490463591111974,1169,189,27,0.142857142857143,0.0230966638152267,"TF:M09993","TF","Factor: MyoD; motif: NCAGCTGYYNCNNNC",20045,5490
