"","ensembl","tissue_TMM","nCPM_1_TMM","nCPM_term_placenta_TMM","nCPM_ratio_TMM","tissue_DESq","nCPM_1_DESq","nCPM_term_placenta_DESq","nCPM_ratio_DESq"
"171","ENSG00000175264.7","female_placenta_mid",1.88402774002092,0.43390423948608,4.3420357963139,"female_placenta_mid",2.01185771869461,0.418840128577797,4.80340249518599
"172","ENSG00000110492.15","female_placenta_mid",47.43238060964,9.97872192047986,4.75335228174783,"female_placenta_mid",49.5739334324693,9.42889167731608,5.25766284405766
"173","ENSG00000124920.13","female_placenta_mid",6.83980029823687,1.55880695919516,4.3878430602904,"female_placenta_mid",7.34310869463291,1.56513053616168,4.69169090051819
"174","ENSG00000167771.5","female_placenta_mid",2.64773943546717,0.804596909662451,3.29076510693779,"female_placenta_mid",2.73952907476646,0.75351432839423,3.63566951753195
"175","ENSG00000085741.12","female_placenta_mid",6.93800709820312,1.97035847768069,3.52119026907726,"female_placenta_mid",7.29511571467209,1.85280829113572,3.93732894524149
"176","ENSG00000123892.11","female_placenta_mid",23.8354019046963,7.20399599584951,3.30863619558211,"female_placenta_mid",24.9087532219906,6.83160742938173,3.64610429967942
"177","ENSG00000165323.15","female_placenta_mid",4.51694679707976,1.40632628047351,3.21187683100035,"female_placenta_mid",4.98099994246658,1.37207883378614,3.63025783928312
"178","ENSG00000149972.10","female_placenta_mid",20.5827187703928,5.98726878487264,3.43774757906257,"female_placenta_mid",21.9679577192372,5.76156298030049,3.81284692961761
"179","ENSG00000262406.2","female_placenta_mid",11.2425732716405,3.49051781777292,3.22088981021552,"female_placenta_mid",10.864343535323,3.26320044216604,3.32935218901585
"180","ENSG00000118137.9","female_placenta_mid",3.77149648267822,0.271124683220319,13.9105611406596,"female_placenta_mid",3.83877935963759,0.254748219439246,15.068915370979
"181","ENSG00000036672.15","female_placenta_mid",2.395506400001,0.672475131036405,3.56222303166675,"female_placenta_mid",2.58830456622022,0.634087028738913,4.08193899087938
"182","ENSG00000184232.8","female_placenta_mid",16.6467777348244,5.5201605893308,3.01563287252889,"female_placenta_mid",17.0796654338412,5.21234350293053,3.27677280368006
"183","ENSG00000166250.11","female_placenta_mid",128.059909090664,39.6462037380535,3.23006737131174,"female_placenta_mid",136.197170679759,37.388688128825,3.64273734907423
"184","ENSG00000043039.6","female_placenta_mid",6.16110417708063,1.67677935992838,3.67436785323013,"female_placenta_mid",6.53856774346045,1.59049485081153,4.11102729450789
"185","ENSG00000166106.3","female_placenta_mid",88.6491747646851,25.0004599796945,3.54590174887528,"female_placenta_mid",92.9441092060584,24.4211170887676,3.80589097821441
"186","ENSG00000111186.12","female_placenta_mid",6.7513645895068,2.03111355989739,3.32397199388885,"female_placenta_mid",7.16148940313244,1.92974796022853,3.71110090578064
"187","ENSG00000151062.14","female_placenta_mid",2.30547742415629,0.688813171662717,3.3470286559578,"female_placenta_mid",2.48490688293553,0.678221948341672,3.66385500942782
"188","ENSG00000048540.14","female_placenta_mid",2.26982989371877,0.506354611231263,4.48268830454492,"female_placenta_mid",2.51118587250866,0.476523376755537,5.26980625715857
"189","ENSG00000139209.15","female_placenta_mid",7.69785177702224,2.10189002830348,3.66234754119629,"female_placenta_mid",8.30781821056094,2.05181295086925,4.04901343811157
"190","ENSG00000177875.4","female_placenta_mid",4.91731916755668,1.12307469076319,4.3784435781516,"female_placenta_mid",5.23818860898013,1.06226121792786,4.93116807859954
"191","ENSG00000037965.5","female_placenta_mid",1.34537051378725,0.426451317377412,3.15480445003899,"female_placenta_mid",1.45325487284623,0.414128389960241,3.50918919851342
"192","ENSG00000172551.10","female_placenta_mid",2.06038498682845,0.148858306833162,13.8412496464688,"female_placenta_mid",2.05609406951307,0.139378681427975,14.7518547919078
"193","ENSG00000175183.9","female_placenta_mid",84.9703417154888,28.3025373785543,3.00221639420476,"female_placenta_mid",90.0357406880629,26.7781323410615,3.36228604524455
"194","ENSG00000111058.7","female_placenta_mid",11.9107002532549,3.70327166868964,3.21626424384614,"female_placenta_mid",12.6149938853638,3.56475307881231,3.53881281717465
"195","ENSG00000133636.10","female_placenta_mid",2.32982681317868,0.272790392125107,8.54072166922278,"female_placenta_mid",2.37948034848705,0.264435893894942,8.99832588321915
"196","ENSG00000185046.18","female_placenta_mid",8.4130252024788,2.52709820367742,3.32912476065877,"female_placenta_mid",8.94966718943318,2.41614917419736,3.70410373871317
"197","ENSG00000151136.14","female_placenta_mid",11.7472099644571,2.02885208743543,5.79007707718415,"female_placenta_mid",12.6364888238282,1.94716710793643,6.48967865794534
"198","ENSG00000075035.9","female_placenta_mid",2.25823148859549,0.206482694035322,10.9366622667621,"female_placenta_mid",2.44276779804349,0.191125167889749,12.7809844460286
"199","ENSG00000178882.14","female_placenta_mid",1.66920272375944,0.480082814340322,3.47690580437269,"female_placenta_mid",1.76005253752078,0.458152308227739,3.84163193312101
"200","ENSG00000075673.11","female_placenta_mid",15.9231581388001,1.02599453491572,15.519729976055,"female_placenta_mid",16.8496628817721,1.03629853072942,16.2594680800253
"201","ENSG00000132975.7","female_placenta_mid",2.52935271033307,0.729189062634483,3.46872003427312,"female_placenta_mid",2.69101649424422,0.682595744290671,3.94232826200906
"202","ENSG00000152207.7","female_placenta_mid",67.5329510788762,22.0070248453472,3.06869972444977,"female_placenta_mid",72.4531039293075,21.36411860671,3.39134533294304
"203","ENSG00000134873.9","female_placenta_mid",3.83254462908787,0.237248793021848,16.154116445747,"female_placenta_mid",3.78616992081481,0.219470085692287,17.2514167881781
"204","ENSG00000169508.6","female_placenta_mid",24.0106268241481,6.74996136555008,3.55715025965802,"female_placenta_mid",25.1876581795572,6.60331278635739,3.81439725702462
"205","ENSG00000151320.10","female_placenta_mid",28.8245068036553,7.2290284775283,3.98732788136848,"female_placenta_mid",30.6633058374888,6.95736724194238,4.40731454459318
"206","ENSG00000179841.8","female_placenta_mid",13.7213012608462,1.73807811665453,7.89452506729507,"female_placenta_mid",14.4498904277427,1.67174157276654,8.64361493614697
"207","ENSG00000081181.7","female_placenta_mid",27.8827740729773,8.37394668124373,3.32970523151648,"female_placenta_mid",28.8242850396638,7.80412550406173,3.69346764408926
"208","ENSG00000165548.10","female_placenta_mid",2.24351747925251,0.614899470739137,3.64859230819584,"female_placenta_mid",2.38904664309531,0.593763161861939,4.02356831232788
"209","ENSG00000185070.10","female_placenta_mid",18.9562128005292,3.24376952992767,5.84388398301278,"female_placenta_mid",19.9672997910888,3.09583428196858,6.44973146895705
"210","ENSG00000100628.11","female_placenta_mid",15.1646743147715,3.10474482330448,4.88435448895644,"female_placenta_mid",15.6646660398835,2.85961264840756,5.47789787145008
"211","ENSG00000168350.7","female_placenta_mid",2.65815745580563,0.625339246307963,4.25074465020313,"female_placenta_mid",2.73394661017501,0.589207125829266,4.64004335712536
"212","ENSG00000197406.7","female_placenta_mid",37.5241545787532,12.1145279743173,3.09745081758894,"female_placenta_mid",38.9325354111504,11.3730245500112,3.42323497500162
"213","ENSG00000198838.13","female_placenta_mid",1.57788755771775,0.447990912741141,3.52214188467142,"female_placenta_mid",1.68750270613994,0.479495603016499,3.51932884373472
"214","ENSG00000137860.11","female_placenta_mid",16.7206592662237,3.21707252551046,5.19747662933729,"female_placenta_mid",17.502486353288,3.10227699213795,5.64181934677151
"215","ENSG00000140284.10","female_placenta_mid",79.6119757345017,24.4223898160907,3.25979465293971,"female_placenta_mid",84.2214014832569,22.7726432370263,3.69835862296039
"216","ENSG00000137766.17","female_placenta_mid",2.01271438164772,0.290626012130675,6.9254447215232,"female_placenta_mid",2.11026085780776,0.282656871099552,7.46580420846916
"217","ENSG00000166803.12","female_placenta_mid",2.89799209561844,0.831470805983612,3.48538045444684,"female_placenta_mid",3.06499896767794,0.787381891496096,3.89264599653691
"218","ENSG00000174498.13","female_placenta_mid",50.8825281263451,13.0317631263079,3.90450069059542,"female_placenta_mid",53.4708107684549,12.1339114447003,4.40672498824023
"219","ENSG00000205363.5","female_placenta_mid",2.12188690842133,0.491860424822646,4.31400210575274,"female_placenta_mid",2.25868925405769,0.460951409876806,4.90005932439028
"220","ENSG00000166426.7","female_placenta_mid",4.73414443130487,1.36075808732408,3.47904927070066,"female_placenta_mid",4.97916879962496,1.30721428264803,3.80899204186986
"221","ENSG00000136378.14","female_placenta_mid",15.0386792557177,2.50716128698488,5.998289513238,"female_placenta_mid",15.9874751871246,2.47067418403153,6.47089579453855
"222","ENSG00000140600.16","female_placenta_mid",2.34430708641405,0.376454240194171,6.22733611714635,"female_placenta_mid",2.4472526120698,0.356161464292085,6.87118865297237
"223","ENSG00000157766.16","female_placenta_mid",11.2814332282981,1.72975086020709,6.52199891199792,"female_placenta_mid",11.2384712859037,1.67828744047789,6.69639241458159
"224","ENSG00000140470.13","female_placenta_mid",8.50664401326557,1.01291422145867,8.39818795417384,"female_placenta_mid",8.977936957846,0.984026774578756,9.12367141807629
"225","ENSG00000242173.8","female_placenta_mid",2.43828503630337,0.397900574206082,6.12787513857802,"female_placenta_mid",2.57735281973223,0.387549487646118,6.65038376230723
"226","ENSG00000005513.9","female_placenta_mid",1.99814742021404,0.454716700243302,4.39426882528156,"female_placenta_mid",2.15969023922039,0.446535471405523,4.83654799566653
"227","ENSG00000184697.6","female_placenta_mid",2.57158648356933,0.481231147461359,5.34376566673881,"female_placenta_mid",2.62380715962386,0.435672868549008,6.02242496385499
"228","ENSG00000153446.15","female_placenta_mid",2.68424334828152,0.286006248371214,9.38526120869072,"female_placenta_mid",2.82260668641637,0.275680780227971,10.2386778072895
"229","ENSG00000103310.10","female_placenta_mid",1.80528088431158,0.558522896263578,3.2322415005519,"female_placenta_mid",2.02335147879518,0.531454789269944,3.80719398836286
"230","ENSG00000122254.6","female_placenta_mid",2.53245490720963,0.402019026114515,6.29934093340214,"female_placenta_mid",2.72099183567158,0.377123554983116,7.21512034906809
"231","ENSG00000205609.12","female_placenta_mid",1.72423413816112,0.334249750261042,5.15852034837582,"female_placenta_mid",1.77512606699446,0.352425662075138,5.03688084613997
"232","ENSG00000198848.12","female_placenta_mid",8.6219845106825,2.57232421428963,3.35182651657444,"female_placenta_mid",9.05278224723892,2.42565866288119,3.73209239443692
"233","ENSG00000125144.13","female_placenta_mid",1.0059378427727,0.0420526002033964,23.9209427694665,"female_placenta_mid",1.01227583195224,0.0388494843364059,26.0563518214741
"234","ENSG00000140937.13","female_placenta_mid",494.33234084647,115.918337484752,4.26448784180928,"female_placenta_mid",526.760060561691,110.561220618245,4.76441972706264
"235","ENSG00000171724.2","female_placenta_mid",6.06885347792747,1.1264673403857,5.38750948238722,"female_placenta_mid",6.48846043674174,1.0574303727881,6.13606399410845
"236","ENSG00000129910.7","female_placenta_mid",2.21815857495671,0.575766003691883,3.85253481576474,"female_placenta_mid",2.35799738677646,0.572618796115915,4.11791824294069
"237","ENSG00000015413.9","female_placenta_mid",1.22529905634772,0.154397173831283,7.93601997978707,"female_placenta_mid",1.29605437075791,0.151932865851389,8.53044114909033
"238","ENSG00000185924.6","female_placenta_mid",2.13586631883743,0.704955910235303,3.02978709423758,"female_placenta_mid",2.27811599868932,0.662053011263853,3.44098729245324
"239","ENSG00000188176.11","female_placenta_mid",8.32928535914339,0.954588241399945,8.72552687945132,"female_placenta_mid",8.79536661283887,0.9134589498348,9.62863915716138
"240","ENSG00000129195.15","female_placenta_mid",1.25683164458232,0.207057241871686,6.06997192284239,"female_placenta_mid",1.32580618245093,0.19915288186949,6.65722820581509
"241","ENSG00000166482.11","female_placenta_mid",103.497490970203,29.2408068842847,3.53948820153206,"female_placenta_mid",107.62755375709,27.08694210799,3.9734110010647
"242","ENSG00000256618.2","female_placenta_mid",12.4885037918122,2.52446686627776,4.94698661275205,"female_placenta_mid",12.7767985733236,2.42502698235647,5.26872429308313
"243","ENSG00000109072.13","female_placenta_mid",35.5761509910939,5.43265894098072,6.54857066817296,"female_placenta_mid",37.8335522933432,5.18217401192419,7.30071051382839
"244","ENSG00000277632.1","female_placenta_mid",2.24323526657933,0.635611782862692,3.5292537474308,"female_placenta_mid",2.39659429513811,0.611253280544486,3.92078762015526
"245","ENSG00000126353.3","female_placenta_mid",9.17017883165744,1.18824633359514,7.71740553485428,"female_placenta_mid",9.10527811414139,1.13908225595795,7.99352115838552
"246","ENSG00000161682.14","female_placenta_mid",3.79553570996901,0.668652290141434,5.67639678489125,"female_placenta_mid",3.94538267332657,0.631599144961943,6.24665613434974
"247","ENSG00000159184.7","female_placenta_mid",1.76376744896299,0.532093452876556,3.31477006422061,"female_placenta_mid",1.86791532514763,0.506943875039369,3.68465902660836
"248","ENSG00000108823.15","female_placenta_mid",3.9027078201566,1.10673032547766,3.52634036523053,"female_placenta_mid",4.1275322543419,1.05311300445213,3.919363104332
"249","ENSG00000006283.17","female_placenta_mid",2.93824327550798,0.628309062985215,4.67642987918689,"female_placenta_mid",3.0891050714326,0.597784908352695,5.16758624761068
"250","ENSG00000011028.13","female_placenta_mid",59.6372955989554,13.9004783746366,4.29030526803827,"female_placenta_mid",61.9622879369924,13.2987384152815,4.65926060067411
"251","ENSG00000091583.10","female_placenta_mid",1.43711469186365,0.00413457462236023,347.584654559523,"female_placenta_mid",1.47600302743225,0.00388164970172542,380.251475751703
"252","ENSG00000069188.16","female_placenta_mid",18.1118212567412,5.70254134727783,3.17609643731686,"female_placenta_mid",18.9780280715317,5.547603914184,3.42094143076961
"253","ENSG00000141540.10","female_placenta_mid",24.6916147617208,7.75067850783928,3.18573589870189,"female_placenta_mid",26.0187898752133,7.55078351598686,3.44583973572082
"254","ENSG00000170412.16","female_placenta_mid",13.4930935006026,3.91986768378753,3.44223187849163,"female_placenta_mid",13.9742438491432,3.7935702656781,3.68366548408859
"255","ENSG00000173762.7","female_placenta_mid",4.02136379502152,0.883947589747411,4.5493237853283,"female_placenta_mid",4.19561768614691,0.839451828505936,4.99804460919968
"256","ENSG00000101680.14","female_placenta_mid",8.11292877570806,2.58897694539895,3.13364272714985,"female_placenta_mid",8.62167643714233,2.4396822999455,3.53393408532534
"257","ENSG00000118271.10","female_placenta_mid",3.85047310609265,0.610183999706648,6.31034754753288,"female_placenta_mid",3.77981748939753,0.570638002586674,6.62384466555645
"258","ENSG00000115255.10","female_placenta_mid",6.13498049281797,0.763963397266924,8.03046391327888,"female_placenta_mid",6.3407424805176,0.718059673277773,8.83038376403121
"259","ENSG00000176490.4","female_placenta_mid",1.86792688232822,0.46627408145842,4.0060705851067,"female_placenta_mid",1.94784974650543,0.422789911954921,4.6071339249767
"260","ENSG00000104833.11","female_placenta_mid",1.00009160711824,0.167853334157931,5.95812774369598,"female_placenta_mid",1.06890687944654,0.158543461185543,6.74204329496504
"261","ENSG00000105371.9","female_placenta_mid",2.77834464298378,0.553263083009713,5.02174232892926,"female_placenta_mid",2.90862868845399,0.518414301619604,5.61062586307322
"262","ENSG00000105376.4","female_placenta_mid",1.86543031503283,0.372227540138089,5.01153223198045,"female_placenta_mid",1.97719462261455,0.365292408760462,5.41263539892252
"263","ENSG00000186204.14","female_placenta_mid",1.59513659025793,0.367839221406785,4.33650491145941,"female_placenta_mid",1.70114616422377,0.374562691050326,4.54168609119482
"264","ENSG00000161243.8","female_placenta_mid",7.37601203157686,1.71662927207655,4.29679963609984,"female_placenta_mid",7.73881794212377,1.6174284101823,4.78464326050235
"265","ENSG00000167600.13","female_placenta_mid",4.31842423778185,1.28227560477648,3.36778163890486,"female_placenta_mid",4.55362491772799,1.19249916478498,3.8185560646066
"266","ENSG00000104827.12","female_placenta_mid",431.037643183437,73.6819557909568,5.8499755951964,"female_placenta_mid",421.033205408158,64.9747882759952,6.47994732387159
"267","ENSG00000189052.6","female_placenta_mid",666.720449421452,86.2510718176214,7.72999610754099,"female_placenta_mid",652.614111738918,76.5787172097691,8.52213428897271
"268","ENSG00000213030.5","female_placenta_mid",592.280946094111,71.9035068321384,8.23716355694326,"female_placenta_mid",579.698321716096,63.9005433689351,9.07188407411748
"269","ENSG00000196337.11","female_placenta_mid",8.40972533728762,2.2363670538121,3.76044054259896,"female_placenta_mid",8.1730344008395,2.01613136045876,4.05382038151511
"270","ENSG00000167618.9","female_placenta_mid",10.6565992340016,1.22677373400536,8.6866868262726,"female_placenta_mid",10.2424418937096,1.14495368319787,8.9457259660516
"271","ENSG00000105048.16","female_placenta_mid",9.89999627155098,1.23756700894851,7.99956382156829,"female_placenta_mid",10.5006179595843,1.17225688213755,8.95760828500061
"272","ENSG00000129991.12","female_placenta_mid",1.79927548276784,0.0688845356166473,26.1201656752261,"female_placenta_mid",1.9237714611769,0.0650354250759448,29.5803626858812
"273","ENSG00000101280.7","female_placenta_mid",3.16100473517066,0.217422994370797,14.5385024445934,"female_placenta_mid",3.04605231668848,0.203755534851642,14.9495439174517
"274","ENSG00000185052.11","female_placenta_mid",17.340398320671,5.72130864871817,3.03084475691694,"female_placenta_mid",18.0420495664551,5.37388104833163,3.35735930962901
"275","ENSG00000149599.15","female_placenta_mid",1.3703341972733,0.37806420084552,3.62460712812433,"female_placenta_mid",1.4574880471008,0.358096176350567,4.07010223330047
"276","ENSG00000101447.14","female_placenta_mid",17.5926501787553,3.13124750697363,5.61841570798046,"female_placenta_mid",17.867935309242,2.96618589368672,6.02387576155372
"277","ENSG00000019186.9","female_placenta_mid",15.2336424239599,3.25055541478048,4.68647368837078,"female_placenta_mid",16.076127101775,3.12014263185174,5.1523692980132
"278","ENSG00000101134.11","female_placenta_mid",4.58449528776185,1.03847222621853,4.41465373075574,"female_placenta_mid",4.94438999968137,0.995921731138645,4.96463712467486
"279","ENSG00000130700.6","female_placenta_mid",2.19217180108779,0.313216488995465,6.99890292531671,"female_placenta_mid",2.30714156852854,0.298508221041004,7.72890461938609
"280","ENSG00000092758.17","female_placenta_mid",4.02881793339618,1.14546285274083,3.51719649725536,"female_placenta_mid",4.21436817346573,1.10099473824781,3.82778230182347
"281","ENSG00000170262.12","female_placenta_mid",1.3923661136652,0.301765757243771,4.61406266364552,"female_placenta_mid",1.46696364778116,0.290034055665853,5.05790137097294
"282","ENSG00000142156.14","female_placenta_mid",693.74925942197,225.230734477157,3.0801713675197,"female_placenta_mid",732.104895253651,220.68157023996,3.31747184170201
"283","ENSG00000142173.14","female_placenta_mid",998.406055023421,315.737392784711,3.16214068348944,"female_placenta_mid",1053.49498120375,309.774061164079,3.40084956514723
"284","ENSG00000128342.4","female_placenta_mid",2.62415293810315,0.648113750645071,4.04890798180307,"female_placenta_mid",2.76207977466336,0.643908773283493,4.28955139185113
"285","ENSG00000056998.19","female_placenta_mid",5.70667646793956,1.48316975613703,3.84762192212091,"female_placenta_mid",6.00821890490752,1.42439995803963,4.218070122086
"286","ENSG00000046653.14","female_placenta_mid",3.83640656406556,1.25343098684123,3.06072420766753,"female_placenta_mid",4.10260403828907,1.25539214885771,3.26798605680469
"287","ENSG00000102312.21","female_placenta_mid",8.10707787851387,2.48029372641459,3.26859588933974,"female_placenta_mid",8.00622824223895,2.35059360384196,3.4060452768837
"288","ENSG00000256045.2","female_placenta_mid",85.9393275854807,0.570343630449327,150.679911192795,"female_placenta_mid",88.6824231543246,0.693310564924803,127.911541581576
"289","ENSG00000169083.16","female_placenta_mid",6.77403813287904,2.23080405319063,3.03659038237375,"female_placenta_mid",6.94564539343484,2.10450484387528,3.30037035250771
"290","ENSG00000186310.9","female_placenta_mid",4.30502970454535,1.19979611952773,3.58813437923096,"female_placenta_mid",4.38439931512752,1.12928428373923,3.8824584546684
"291","ENSG00000171004.18","female_placenta_mid",59.0946477005571,19.394732197882,3.04694321621056,"female_placenta_mid",62.2777015196724,18.235041900263,3.41527603063935
"292","ENSG00000130032.15","female_placenta_mid",3.28960642076914,0.816637055648969,4.02823555215106,"female_placenta_mid",3.67420773292992,0.781105557829398,4.70385557509041
