"","ensembl","tissue_r5_TMM","nCPM_5_TMM","nCPM_liver_TMM","nCPM_ratio_TMM","tissue_r5_DESq","nCPM_5_DESq","nCPM_liver_DESq","nCPM_ratio_DESq"
"190","ENSG00000006740.16","male_lung",2.20424094673518,0.624829590075095,3.52774737584093,"male_lung",1.86866019642748,0.4776442318026,3.91224277821857
"191","ENSG00000168646.12","male_lung",4.48975847994696,1.4339382790068,3.1310681538237,"male_lung",3.82094584560667,1.09151087114693,3.50060264776999
"192","ENSG00000082397.17","male_lung",88.2300120747646,16.4289376371556,5.37040276269745,"male_lung",74.7151852513989,12.2215048342136,6.11341944097071
"193","ENSG00000134504.13","male_lung",10.4993923237521,2.91187153530345,3.60571961930935,"male_muscle",8.43563156429776,2.12506385039266,3.96958969620563
"194","ENSG00000101134.11","male_lung",2.34370107739088,0.117115875276244,20.0118137004291,"male_lung",1.96579884184358,0.0863890118552517,22.7551953613887
"195","ENSG00000154721.14","male_lung",8.52303390532767,2.05677847599603,4.14387548527813,"male_lung",7.20124646118128,1.5011595713506,4.79712257018905
"196","ENSG00000079482.12","male_lung",27.4325036633463,3.29572427639258,8.32366465236384,"male_lung",23.40346665652,2.46126573362106,9.50871185375355
"197","ENSG00000158292.6","male_muscle",10.0552061789597,1.31608234487882,7.64025611169911,"male_muscle",10.1407140142946,1.00174907161749,10.1230081480592
"198","ENSG00000158008.9","male_muscle",1.77011302035345,0.0918208169424609,19.2779053737094,"male_muscle",1.80901828180131,0.0684565391463784,26.4257922524121
"199","ENSG00000121753.12","male_muscle",10.6832052798544,0.62701713166359,17.0381393750916,"male_muscle",10.3113983044958,0.468581375903298,22.0055658093927
"200","ENSG00000116885.18","male_muscle",5.40640562042891,1.47013311949285,3.67749392809676,"male_muscle",4.44648236944564,1.07981669167383,4.11781222102904
"201","ENSG00000075391.16","male_muscle",59.6899474067547,18.519461647184,3.22309301122859,"male_muscle",59.6750066020985,14.0840806736426,4.23705373356574
"202","ENSG00000174307.6","male_muscle",6.48249068851039,1.36601564902438,4.74554643143381,"male_muscle",6.12701463487106,1.03778768763405,5.9039191810412
"203","ENSG00000163531.15","male_muscle",5.51840687314397,1.17429337131194,4.69934260718743,"male_lung",4.72501063949376,0.873787871567164,5.40750311745494
"204","ENSG00000171132.13","male_muscle",23.0663611890922,4.65201419009471,4.95836002353694,"male_muscle",22.5435174042038,3.50484267360664,6.43210537636074
"205","ENSG00000115977.18","male_muscle",84.7679526438211,17.0585560287138,4.96923376756717,"male_muscle",82.0781844361411,12.6872390580559,6.46934956144179
"206","ENSG00000152127.8","male_muscle",64.2437574825576,11.0152277385026,5.83226774858228,"male_muscle",62.8720011504978,8.43199495247573,7.45636133617915
"207","ENSG00000128656.13","male_muscle",13.4703534155163,1.68285735314237,8.00445349117877,"male_muscle",13.8621980147943,1.28134069620067,10.818510686422
"208","ENSG00000114923.16","male_muscle",8.59699369434559,1.01081979320938,8.50497165973561,"male_muscle",8.21588105673462,0.752803366347048,10.9137145555046
"209","ENSG00000063660.8","male_muscle",44.9139672720924,8.77552671158631,5.11809361970178,"male_muscle",42.8073327844814,6.69151424061783,6.39725647218065
"210","ENSG00000269028.3","male_muscle",7.23281235513852,0.193646649009658,37.3505681204831,"male_muscle",7.44934131545483,0.138857637167143,53.6473287852944
"211","ENSG00000197415.11","male_muscle",2.36734179375132,0.784627143118164,3.01715510929604,"male_muscle",2.16445893014428,0.560404041911937,3.86231855637545
"212","ENSG00000163132.6","male_muscle",1.33188926174295,0.290890726832536,4.57865837197935,"male_muscle",1.1714497531368,0.22032101599485,5.31701321295733
"213","ENSG00000109189.12","male_muscle",57.4988010030063,16.6300019671773,3.45753422738566,"male_muscle",52.1087592728205,12.4362042652612,4.19008550851638
"214","ENSG00000163625.15","male_muscle",184.349764372396,36.503680734832,5.05016920653945,"male_muscle",185.836287524717,28.0125906262053,6.63402717743893
"215","ENSG00000138650.8","male_muscle",1.65753357050823,0.508753789577884,3.25802697584522,"male_muscle",1.6205441763873,0.379049376107888,4.27528517004088
"216","ENSG00000049192.14","male_muscle",8.87726139270275,2.65963697863495,3.33777183277809,"male_muscle",8.02715265737825,1.98550021744523,4.04288681857053
"217","ENSG00000131437.15","male_muscle",16.6583451256398,5.11402674822835,3.25738326093244,"male_muscle",14.2743300700684,3.76201930337302,3.79432664188354
"218","ENSG00000054598.7","male_muscle",3.04886449419309,0.56638103486787,5.38306247295931,"male_muscle",2.64994549931506,0.422979026846221,6.2649571991154
"219","ENSG00000174945.13","male_muscle",2.81695241635534,0.0419743862891447,67.111223424459,"male_muscle",2.56437153254374,0.0329248343824124,77.885631944547
"220","ENSG00000105855.9","male_muscle",50.2054212377493,0.686939700102425,73.0856307042139,"male_muscle",52.0411198827266,0.528711796385053,98.4300335996775
"221","ENSG00000213462.4","male_muscle",28.078254503231,4.47869565168858,6.26929282248612,"male_lung",27.7889387360844,3.4495832740109,8.05573790476252
"222","ENSG00000104332.11","male_muscle",52.8407647595378,15.5308109109502,3.40231846633853,"male_placenta",52.882836781191,11.7648869825841,4.49497193296247
"223","ENSG00000136848.17","male_muscle",51.020540464961,15.1405262738056,3.3697996715762,"male_muscle",42.7073031274561,11.458381223016,3.72716724083779
"224","ENSG00000151208.16","male_muscle",19.0363413371296,5.37563557014948,3.54122616548582,"male_muscle",18.8764840854267,4.15598705177955,4.54199780948403
"225","ENSG00000133812.15","male_muscle",86.2840626642311,27.2893952388781,3.16181659245074,"male_muscle",88.9025506313559,20.7883116780816,4.27656425437816
"226","ENSG00000255823.4","male_muscle",3.40292326209375,0.669976491884558,5.07916815487326,"male_muscle",3.24386165589234,0.492354928770993,6.58846183177166
"227","ENSG00000176697.18","male_muscle",3.52622344096706,0.784669689714134,4.49389531313706,"male_muscle",3.46268167810461,0.599910130508014,5.77200067478833
"228","ENSG00000006118.14","male_muscle",15.1850478817191,2.91791588083361,5.20407321590811,"male_muscle",14.9899368569543,2.22808583938585,6.72771963807558
"229","ENSG00000033327.12","male_muscle",36.216754844315,11.8167367367515,3.06486940101462,"male_muscle",33.737231883212,8.86820212735846,3.80429216640568
"230","ENSG00000082805.19","male_muscle",90.7684469268409,25.2051197495762,3.60119086235911,"male_muscle",90.525352032268,18.7962205295095,4.81614651680352
"231","ENSG00000111371.15","male_muscle",143.508537565912,27.3514235293633,5.24683980019714,"male_muscle",142.307504241074,20.8664642649358,6.81991459761627
"232","ENSG00000102547.18","male_muscle",14.0070873664415,4.6156693198708,3.03468173210328,"male_muscle",10.0822972208499,3.35448110557969,3.00562051283564
"233","ENSG00000183087.14","male_muscle",23.5736278668524,5.45538243774795,4.32116870555896,"male_muscle",21.199342715377,4.15723111837849,5.09938998138879
"234","ENSG00000100503.23","male_muscle",123.16156116849,24.9051659385287,4.94522146419258,"male_muscle",124.158550176261,18.7287942456145,6.62928689097718
"235","ENSG00000139973.16","male_muscle",1.83532235506095,0.0715505098768277,25.6507236387331,"male_muscle",1.82369518043929,0.0543026185180101,33.5839270777419
"236","ENSG00000179455.8","male_muscle",1.62819805250187,0.379124971846989,4.29462096513915,"male_muscle",1.53839768340075,0.292057145010735,5.26745436528938
"237","ENSG00000172575.11","male_muscle",2.56760448107844,0.505937050173522,5.07494851424268,"male_muscle",2.53710884672508,0.389822221405162,6.50837409314369
"238","ENSG00000197535.14","male_muscle",36.7237688094495,6.46076335318127,5.6841222626374,"male_muscle",37.0237434667505,4.88128519188776,7.58483514306447
"239","ENSG00000172379.20","male_muscle",8.72260978375256,1.2039878024,7.24476590739966,"male_muscle",9.47252265576887,0.912709350315899,10.3784656665239
"240","ENSG00000103888.16","male_muscle",9.10769861659703,1.58282619705834,5.75407371543607,"male_muscle",8.03254471583324,1.07391015773793,7.47971760761895
"241","ENSG00000140511.11","male_muscle",5.81675315920642,0.477652414575274,12.1777949440047,"male_muscle",5.71697688972229,0.365823265670339,15.6277017516817
"242","ENSG00000261609.6","male_muscle",35.4037703619862,11.3825346866325,3.1103591016124,"male_muscle",36.0903700032787,8.76625940372022,4.1169635007564
"243","ENSG00000108852.14","male_muscle",2.95166095582997,0.192316790024647,15.3479108893804,"male_muscle",2.70280825559232,0.14971187185152,18.053399654724
"244","ENSG00000035862.12","male_muscle",146.684878547195,41.0181322702439,3.57609843326791,"male_muscle",151.673902802525,30.8405035904935,4.91800992670165
"245","ENSG00000134278.15","male_muscle",24.986601653618,4.87227426198098,5.12832412752128,"male_muscle",25.0468545249477,3.69381198687658,6.78076052975475
"246","ENSG00000176490.4","male_muscle",1.45606950098848,0.340380680590075,4.27776775833539,"male_muscle",1.56285108655656,0.256670203135282,6.08894631112609
"247","ENSG00000105419.17","male_muscle",4.00936956239765,1.27873073257071,3.13542910972146,"male_muscle",4.0396140070921,0.975781710872946,4.13987468926653
"248","ENSG00000196267.12","male_muscle",4.83583122873462,1.42942812356601,3.38305308886089,"male_lung",4.29390095682511,1.08632916427955,3.95267023846571
"249","ENSG00000101311.15","male_muscle",1.17839599845722,0.305042440087189,3.86305590173093,"male_muscle",1.13007545670705,0.237304879337146,4.7621248238285
"250","ENSG00000008086.11","male_muscle",34.256159478151,8.47246270843693,4.04323520291668,"male_muscle",35.4700828760878,6.38881048880431,5.55190718808223
"251","ENSG00000197565.15","male_muscle",5.32359149080779,1.11915936758994,4.75677695686174,"male_muscle",4.91388065744267,0.849018478411872,5.78771932812853
"252","ENSG00000130224.14","male_muscle",11.0939385869631,1.11055112754824,9.98957932846833,"male_muscle",10.7089303542514,0.834692192006916,12.8297957699869
"253","ENSG00000219481.10","male_placenta",36.8212981414566,10.3923657292595,3.54311030815505,"male_placenta",37.985697844485,7.76877200794282,4.88953695714693
"254","ENSG00000127603.25","male_placenta",500.372887324218,133.460175489628,3.74922995184511,"male_placenta",513.345593173589,100.02479291971,5.13218351359799
"255","ENSG00000127124.15","male_placenta",7.23682695964622,2.08394192615919,3.47266249064054,"male_placenta",7.46645694302656,1.5419486819804,4.84222142428049
"256","ENSG00000132122.11","male_placenta",10.6455979044666,2.62507903338573,4.05534377025453,"male_placenta",11.1120318226701,1.99650883806411,5.5657313460454
"257","ENSG00000184588.17","male_placenta",35.6354002498041,7.53064961597061,4.73204863684408,"male_placenta",36.9004307784872,5.55616955136978,6.64134354384308
"258","ENSG00000172260.14","male_placenta",1.10172795598222,0.28986888410742,3.80078034030703,"male_placenta",1.13990874879831,0.223891968555603,5.09133380778336
"259","ENSG00000060718.21","male_placenta",18.7576861628199,2.44789823301301,7.66277205067136,"male_lung",16.8817133985975,1.8523088526058,9.11387610918588
"260","ENSG00000264343.5","male_placenta",1.82277073434297,0.209755762203252,8.68996739444381,"male_placenta",1.89601855396146,0.156021651150541,12.1522784817348
"261","ENSG00000143614.9","male_placenta",8.30502979039147,1.72902470215846,4.80330314542281,"male_placenta",8.50759761122897,1.26052447933805,6.74925219674959
"262","ENSG00000132718.8","male_placenta",9.8334702147297,2.55541947445329,3.8480845563852,"male_placenta",10.2061770191251,1.85483931719706,5.50245885155603
"263","ENSG00000132688.10","male_placenta",32.8095279914783,8.96410494324017,3.66010083541246,"male_placenta",33.6297182825966,6.73065296885365,4.99650159326582
"264","ENSG00000018625.14","male_placenta",2.4891620113095,0.354241299796187,7.02674141253897,"male_placenta",2.54197955053471,0.263208446864802,9.65766707266962
"265","ENSG00000143147.14","male_placenta",13.7012660322747,3.13035048162313,4.37691118381428,"male_placenta",14.1987693891037,2.42043771960903,5.86619902428112
"266","ENSG00000135835.11","male_placenta",7.24610860702353,1.63719406656624,4.42593138773164,"male_placenta",7.52566487449988,1.26621251094042,5.94344536124552
"267","ENSG00000134369.15","male_placenta",98.0579953010203,4.52312142719321,21.6792754471483,"male_placenta",98.988033178906,3.39927061621839,29.1203744434528
"268","ENSG00000198892.6","male_placenta",3.887134099772,0.494047008947154,7.8679437976069,"male_placenta",3.98061261407558,0.365394514956017,10.8940130493057
"269","ENSG00000154380.17","male_placenta",116.175066603518,16.1154644916687,7.2089182824099,"male_placenta",120.074904494643,12.1320413779748,9.89733720432522
"270","ENSG00000143816.7","male_placenta",1.31999016134102,0.136540240818233,9.66740759669698,"male_placenta",1.36336829142054,0.10459591659218,13.034622534418
"271","ENSG00000116991.10","male_placenta",58.0095937040169,3.66829254168634,15.8137861265965,"male_placenta",60.0638976243878,2.7778606088548,21.6223583836158
"272","ENSG00000135749.18","male_placenta",3.60982951297996,0.540515661212535,6.67849198833953,"male_placenta",3.72209695638005,0.403315817761461,9.22874033812744
"273","ENSG00000143702.15","male_placenta",16.9033147309973,3.8254021685398,4.41870265824874,"male_placenta",17.4521793378942,2.79595765936698,6.2419326270647
"274","ENSG00000183023.18","male_placenta",50.4991594143684,9.01154593656096,5.60382866268118,"male_placenta",52.4148945837656,6.8742617248082,7.62480345992762
"275","ENSG00000170500.12","male_placenta",5.08850053349279,1.4505113216586,3.50807364100702,"male_lung",4.36597421695187,1.11602703116179,3.91206852078383
"276","ENSG00000074047.21","male_placenta",5.61399258425454,1.24295216638781,4.51666020307891,"male_placenta",5.7919597550724,0.94393205677526,6.13599221840116
"277","ENSG00000072195.14","male_placenta",9.51656830744871,2.09573560564792,4.54092027725346,"male_placenta",9.92701687171309,1.56551165356788,6.34106865259605
"278","ENSG00000150995.19","male_placenta",49.3977406631237,10.6616291746309,4.63322629722149,"male_lung",47.0328147407547,8.16620859182912,5.75944322409477
"279","ENSG00000033867.16","male_placenta",37.7555428273587,11.2174256274913,3.36579390683266,"male_placenta",37.3978297702468,8.58904898145499,4.35412929312595
"280","ENSG00000283563.1","male_placenta",1.04530910309052,0.173064280946362,6.04000488936532,"male_placenta",1.08308432436277,0.135835555500423,7.97349648531012
"281","ENSG00000153558.15","male_placenta",4.97328143436932,1.52580196062058,3.2594540856053,"male_placenta",5.12123884305271,1.14137828731806,4.48689001705673
"282","ENSG00000183873.15","male_placenta",1.21546274045329,0.214120529010368,5.67653529566255,"male_placenta",1.26424683952859,0.154517344164163,8.18190893952606
"283","ENSG00000114853.13","male_placenta",12.7523116048789,3.67929121655541,3.46596962683963,"male_placenta",13.2283973215862,2.76067672542683,4.79172269601431
"284","ENSG00000144857.14","male_placenta",7.31209418171446,1.71819794445182,4.25567624808638,"male_placenta",7.52983994398484,1.30598062282869,5.7656597750092
"285","ENSG00000185565.11","male_placenta",1.32228186549981,0.439477743695267,3.00875729082808,"male_placenta",1.33913521685918,0.332916811422362,4.02243194369736
"286","ENSG00000073711.10","male_placenta",38.6981047283438,11.9349458149658,3.2424198088791,"male_placenta",39.7501874031136,8.80440869693653,4.51480488598224
"287","ENSG00000158186.12","male_placenta",27.0596411546967,3.20429856708417,8.44479395043399,"male_placenta",27.6382154688617,2.3927622214563,11.5507572048009
"288","ENSG00000151967.18","male_placenta",1.63053327681159,0.36683295520451,4.44489311464006,"male_placenta",1.71453810536946,0.275297031883891,6.22795710377503
"289","ENSG00000169760.17","male_placenta",2.61905673315047,0.348920538157977,7.50616959086733,"male_placenta",2.71227168487561,0.246835709293313,10.9881657424722
"290","ENSG00000163069.12","male_placenta",30.5032241398695,6.46974574519449,4.71474851427141,"male_placenta",31.5532395949986,4.86664590943147,6.48357003616166
"291","ENSG00000152784.15","male_placenta",3.81566403534017,0.158457701274684,24.0800163365097,"male_placenta",3.98302887766002,0.122769542107698,32.4431354005211
"292","ENSG00000163629.12","male_placenta",22.0574852722505,5.60211469449037,3.93734981790784,"male_placenta",22.8853043425897,4.28030835270219,5.34664852548346
"293","ENSG00000038382.19","male_placenta",142.931897418105,33.5779094550237,4.25672413017721,"male_placenta",145.161750549854,25.619892717673,5.6659780799831
"294","ENSG00000197603.13","male_placenta",46.8733559277067,13.5035686726857,3.47118284535551,"male_placenta",48.4145329394452,10.0941650863132,4.79628899720404
"295","ENSG00000164171.10","male_placenta",9.68724086475456,2.21058974867702,4.38219749754658,"male_placenta",9.98657913690078,1.68321637460332,5.93303349918652
"296","ENSG00000131711.14","male_placenta",73.1035809196565,6.16094222932856,11.8656494734935,"male_placenta",75.7863470411085,4.40486641816909,17.2051408252715
"297","ENSG00000248483.6","male_placenta",2.14312969874178,0.458979121293949,4.66934028001076,"male_placenta",2.2472240912148,0.370770286602299,6.06096057968434
"298","ENSG00000184838.14","male_placenta",2.11315664344239,0.161220803154436,13.1072206693956,"male_placenta",2.2137624740598,0.12257120467561,18.0610321969064
"299","ENSG00000152377.13","male_placenta",6.49711320739746,0.42875314888091,15.1535055179317,"male_placenta",6.51894467390083,0.326528381645971,19.9644044448449
"300","ENSG00000146006.7","male_placenta",2.43290290595437,0.0758180999117283,32.0886821060788,"male_placenta",2.55535271548433,0.0500112793904347,51.0955277815403
"301","ENSG00000170464.9","male_placenta",10.3788096231637,3.09140716255236,3.3573091726276,"male_placenta",10.6959341250557,2.32246528845036,4.60542259910048
"302","ENSG00000187372.11","male_placenta",1.66482926117812,0.452473802808089,3.67939370378142,"male_placenta",1.72927789169499,0.341863546746287,5.05838633031666
"303","ENSG00000254245.2","male_placenta",1.74435702315584,0.174547745330309,9.99358095319347,"male_placenta",1.81559241711652,0.129821361415092,13.9853133361568
"304","ENSG00000253731.2","male_placenta",2.16280446308666,0.618577769887848,3.49641478949169,"male_placenta",2.2754001826443,0.472315082897981,4.81754715238637
"305","ENSG00000253537.2","male_placenta",1.38293730452167,0.203469749381994,6.79677106165469,"male_placenta",1.44130781383053,0.157470193382208,9.1528928927662
"306","ENSG00000253953.2","male_placenta",3.22541789309134,0.666018992358068,4.84283170615242,"male_placenta",3.33489112866674,0.520081460410416,6.41224766219325
"307","ENSG00000276547.1","male_placenta",5.20994945776081,1.46506225079708,3.55612838630324,"male_placenta",5.37077263776219,1.10875324672839,4.84397466578771
"308","ENSG00000261934.2","male_placenta",1.43191780760408,0.352138464342502,4.06634875936571,"male_placenta",1.49008296385872,0.264181297397557,5.6403802181967
"309","ENSG00000253159.2","male_placenta",1.997068095316,0.370252849518839,5.39379534259165,"male_placenta",2.07805327321333,0.283074122770612,7.34102168320512
"310","ENSG00000113578.17","male_placenta",1.38097097195979,0.286277586630015,4.82388785030718,"male_placenta",1.43925431960556,0.217709502685659,6.61089342380996
"311","ENSG00000113657.12","male_placenta",51.6062728597753,7.53832887895327,6.84585054439029,"male_placenta",53.5379346871039,5.72935391664793,9.34449773325005
"312","ENSG00000137285.9","male_placenta",4.89721938797091,0.407007674943678,12.0322531722494,"male_placenta",5.02542724561015,0.312201686775906,16.0967331647293
"313","ENSG00000112186.11","male_placenta",35.462251047748,8.60198713338547,4.12256499548973,"male_placenta",36.238299024965,6.40578902866578,5.65711715805802
"314","ENSG00000146197.8","male_placenta",3.36272008459585,0.417954887005858,8.04565322512599,"male_placenta",3.29097965723625,0.321024133251189,10.2515023525075
"315","ENSG00000112619.7","male_placenta",2.00213320238164,0.578805453444797,3.45907798633516,"male_placenta",2.08636067588311,0.44563211586065,4.68180052924085
"316","ENSG00000111860.13","male_placenta",29.2576834971416,4.78715131796198,6.11171060905536,"male_placenta",30.2584177830873,3.63291397297989,8.32896622604798
"317","ENSG00000079931.14","male_placenta",4.18013863927794,0.399997975387062,10.4503994932299,"male_placenta",4.26355336744422,0.303601176277956,14.0432702524868
"318","ENSG00000171408.13","male_placenta",5.76622595845085,1.1620038674728,4.96231219177575,"male_placenta",5.95065217528268,0.864243245162371,6.8853904367684
"319","ENSG00000146555.18","male_placenta",12.4966181340323,2.88045644905626,4.33841592645035,"male_placenta",12.9128626621068,2.20194434155697,5.86430020886734
"320","ENSG00000146592.16","male_placenta",25.5352799046501,2.47582720647939,10.3138376692132,"male_placenta",26.2757553336489,1.81934912011007,14.4423931851294
"321","ENSG00000154678.16","male_placenta",2.36835833936263,0.161304840503173,14.6825001157733,"male_placenta",2.47226159343748,0.118433878933196,20.8746147276996
"322","ENSG00000136274.8","male_placenta",3.35915424684378,0.96529031693207,3.47994192826879,"male_placenta",3.46566538213618,0.729663855218755,4.74967391813202
"323","ENSG00000075223.13","male_placenta",9.45411903365132,2.09412092885098,4.5146003286633,"male_placenta",9.71112712871213,1.56421159298334,6.20832064681901
"324","ENSG00000075213.10","male_placenta",23.0299869896527,2.07468408129447,11.1004789583595,"male_placenta",23.8605870947372,1.53872303305952,15.5067459068927
"325","ENSG00000128591.15","male_placenta",22.536790251198,2.02158522755814,11.1480782229597,"male_placenta",22.7643250993427,1.56787740552042,14.5191996639473
"326","ENSG00000122778.9","male_placenta",24.0093969698653,5.52151523954915,4.34833481901713,"male_placenta",24.5773460786561,4.15026687335435,5.92187125036421
"327","ENSG00000165046.12","male_placenta",2.82976199402146,0.91231771808196,3.10172863897755,"male_placenta",2.88952828355171,0.65154390895133,4.43489417037518
"328","ENSG00000104427.11","male_placenta",16.2945131321786,5.208413727509,3.12849823087531,"male_placenta",16.8308904297096,3.77349693470494,4.46028994350453
"329","ENSG00000156103.15","male_placenta",15.9850476816233,3.46330148373144,4.61555188213087,"male_placenta",16.5932846817521,2.57039431062261,6.45554054223409
"330","ENSG00000104447.12","male_placenta",20.2392420940012,2.50381621669769,8.0833576997496,"male_placenta",21.1426421271373,1.86024123887682,11.3655378051413
"331","ENSG00000147852.15","male_placenta",42.7191510883227,2.30788472542781,18.5100887482168,"male_muscle",42.2160844892892,1.7607742433372,23.9758643954701
"332","ENSG00000148143.12","male_placenta",49.8052311065922,3.23291808938674,15.4056582101775,"male_placenta",51.5080810540233,2.43048483950882,21.1925127928108
"333","ENSG00000107863.17","male_placenta",171.382803701074,43.2122607755051,3.96606890325494,"male_placenta",174.880532983795,32.4405580647747,5.39079915439826
"334","ENSG00000156650.13","male_placenta",9.32296517917212,2.37394281453185,3.92720714336611,"male_placenta",9.63739701529259,1.75687152840645,5.48554453724575
"335","ENSG00000107771.16","male_placenta",89.2818287308769,20.6148160866554,4.33095441431911,"male_placenta",91.459753855876,15.5383013614422,5.88608443924446
"336","ENSG00000107779.13","male_placenta",51.05674550145,11.7717967503979,4.33720922846584,"male_placenta",52.9539713450029,8.98846650704472,5.89132432139566
"337","ENSG00000138193.15","male_placenta",13.5791874726385,1.40323034937421,9.67709077750088,"male_placenta",14.1602983410103,1.06570228113064,13.2872928882043
"338","ENSG00000166402.8","male_placenta",16.2737422431857,3.36641740620762,4.8341427338087,"male_placenta",16.8326563115315,2.57080942842526,6.54760952928443
"339","ENSG00000134569.9","male_placenta",21.4120466786764,2.53709998204428,8.43957543266527,"male_placenta",22.2491487607899,1.95623346249228,11.3734629262726
"340","ENSG00000167771.5","male_placenta",2.99406072424715,0.951932677654411,3.14524419061293,"male_placenta",2.98881145504076,0.71461863647008,4.18238666403139
"341","ENSG00000149256.15","male_placenta",1.95515111846937,0.463627950357997,4.21706913260875,"male_placenta",1.96497158591677,0.358587075583392,5.47976131800044
"342","ENSG00000187240.14","male_placenta",14.746155640027,4.23960271727068,3.47819279857432,"male_placenta",15.3311693710557,3.21439426564794,4.76953606310809
"343","ENSG00000019144.18","male_placenta",42.1730588692906,13.6049285653742,3.09983684711325,"male_placenta",43.8886620626645,10.2662199932853,4.27505567690642
"344","ENSG00000151067.21","male_placenta",4.36297525569456,0.219900752270598,19.8406563444845,"male_placenta",4.48554947737198,0.170594184639128,26.2936833800087
"345","ENSG00000133687.15","male_placenta",13.2641279859974,2.21838304400429,5.97918741844285,"male_placenta",13.6323328023672,1.66856139773112,8.17011158289063
"346","ENSG00000167552.13","male_placenta",92.7737782634515,24.2127878695405,3.8316024888716,"male_placenta",96.632694794656,16.8375793576443,5.73910849903638
"347","ENSG00000196935.8","male_placenta",12.9941410868312,2.3287194847857,5.5799512013904,"male_placenta",13.4892401838853,1.72653751157835,7.81288567055449
"348","ENSG00000127334.10","male_placenta",62.9194760861879,18.1456688618857,3.46746524281328,"male_lung",63.3843233861504,13.8901546975304,4.56325539681857
"349","ENSG00000067798.15","male_placenta",13.1161418184911,1.50354708451403,8.72346596497205,"male_placenta",13.5992226804028,1.04949578768002,12.9578630424661
"350","ENSG00000136010.13","male_placenta",3.45705570391186,0.519901618178211,6.64944209257463,"male_placenta",3.56608132182784,0.385830471681658,9.2426119333834
"351","ENSG00000133107.14","male_placenta",1.22822078197893,0.0599830044047182,20.4761464379453,"male_placenta",1.22953798251102,0.0440234634467673,27.9291515534157
"352","ENSG00000102780.16","male_placenta",34.7665245496715,9.09511792871432,3.82254796718024,"male_placenta",36.1251812029115,7.02550677167095,5.14200361297488
"353","ENSG00000120658.13","male_placenta",6.33089636109197,0.379327886191497,16.6897731265028,"male_placenta",6.59408615920569,0.288319445114939,22.8707646013156
"354","ENSG00000134007.3","male_placenta",1.10068637859505,0.134970487050188,8.15501523815178,"male_placenta",1.14457895512054,0.105743147771977,10.82414302238
"355","ENSG00000185567.6","male_placenta",4.9916187174562,0.678532214748403,7.35649481183008,"male_placenta",4.90158083583152,0.511705874991165,9.57890279433698
"356","ENSG00000159433.11","male_placenta",27.9418746373155,3.06621996077086,9.11280827690222,"male_placenta",29.2611625005017,2.32730565388298,12.5729778775216
"357","ENSG00000166173.10","male_placenta",7.70929911119819,1.03444118015498,7.45262201379414,"male_placenta",7.99232094457737,0.783066645456239,10.2064377163208
"358","ENSG00000182253.14","male_placenta",21.0967561888921,3.28234425141633,6.42734417018838,"male_lung",18.2648467031323,2.4873346385463,7.34314009063413
"359","ENSG00000167191.11","male_placenta",22.3707840017372,2.18145504150345,10.2549828330724,"male_placenta",23.1343450275475,1.64777968719628,14.0397076182623
"360","ENSG00000011638.10","male_placenta",3.671795278324,0.679645665963571,5.40251407785893,"male_placenta",3.77503621627818,0.491735934512776,7.67695820322462
"361","ENSG00000140945.16","male_placenta",16.4882896183215,1.23151806232168,13.3885893538886,"male_placenta",17.3585787846287,0.908227277507394,19.1125935264451
"362","ENSG00000167693.16","male_placenta",22.1695662029572,6.55781166558905,3.38063478085046,"male_placenta",22.7420232850042,4.96577189048323,4.57975593453833
"363","ENSG00000159842.15","male_placenta",21.5064457877602,2.4489895933782,8.78176283227633,"male_placenta",22.1304889251796,1.85793937558783,11.9113084183265
"364","ENSG00000169992.9","male_placenta",1.08965573012192,0.290806951621091,3.74700716075624,"male_placenta",1.09932156070759,0.225378795282345,4.8776618906424
"365","ENSG00000174282.11","male_placenta",2.58939986668558,0.798517112445886,3.24276064510898,"male_placenta",2.66492544461097,0.541364265002051,4.9226105542834
"366","ENSG00000161381.13","male_placenta",2.14068624967189,0.605998902321187,3.53249195909814,"male_lung",2.13696937871223,0.453364448342364,4.71357951980053
"367","ENSG00000180340.6","male_placenta",6.12842492942378,0.769010829301327,7.96923098598191,"male_placenta",6.33179524970559,0.578103999852732,10.952692337916
"368","ENSG00000182963.9","male_placenta",57.4440404353146,2.5756190492237,22.303003409075,"male_placenta",59.4748933837965,1.95960176782133,30.3504999640413
"369","ENSG00000170921.15","male_placenta",33.6532748329718,7.8745179323635,4.27369333869444,"male_placenta",33.851532869981,5.99769080346296,5.6440943655241
"370","ENSG00000196628.16","male_placenta",152.548861854952,27.0498354016236,5.63954861794818,"male_placenta",159.29193270962,20.254823388352,7.86439504583508
"371","ENSG00000074657.13","male_placenta",64.9853901144432,6.65998385680147,9.75758973470743,"male_placenta",67.7800709936019,5.07143233150027,13.3650745121055
"372","ENSG00000196110.7","male_placenta",4.30734592981761,1.40850048983588,3.0581075128483,"male_placenta",4.42226108964354,1.05025714960457,4.21064602255605
"373","ENSG00000237440.8","male_placenta",7.6913319832076,2.27128582983526,3.38633380359946,"male_placenta",7.97011857617797,1.71224950836713,4.65476470411056
"374","ENSG00000142279.12","male_placenta",10.7419168016371,2.70592422239315,3.96977739167316,"male_placenta",11.0344412088505,2.05157067503497,5.37853330773624
"375","ENSG00000105227.14","male_placenta",6.08792798916136,1.64543057569484,3.69989963665925,"male_lung",5.25906014858102,1.25846243214309,4.17895680813065
