"","ensembl","tissue_r5_TMM","nCPM_5_TMM","nCPM_lung_TMM","nCPM_ratio_TMM","tissue_r5_DESq","nCPM_5_DESq","nCPM_lung_DESq","nCPM_ratio_DESq"
"196","ENSG00000101017.13","male_brain",1.03299800256844,0.223898235322287,4.61369425748937,"male_brain",1.23931260163063,0.187575362717249,6.60701162283647
"197","ENSG00000203883.6","male_brain",1.45721969134512,0,Inf,"male_brain",1.55274235096324,0,Inf
"198","ENSG00000157554.18","male_brain",5.61758056548516,0,Inf,"male_brain",7.00168029376011,0,Inf
"199","ENSG00000160255.17","male_brain",4.17279245836031,0.167032337337227,24.9819437653903,"male_brain",4.72420549138643,0.145885652922428,32.3829341456794
"200","ENSG00000100336.17","male_brain",7.10544893295807,0.175179425808436,40.5609785519453,"male_liver",6.61910404740189,0.146074806973409,45.3131117168398
"201","ENSG00000138964.16","male_brain",1.30824808795509,0.243700514857394,5.36826148570362,"male_brain",1.59540613797466,0.204159833326674,7.81449569182332
"202","ENSG00000015285.10","male_brain",1.27242087692578,0.0744468853828892,17.0916603210674,"male_brain",1.45784535830085,0.0614380355189937,23.7287104964506
"203","ENSG00000158578.20","male_brain",5.31037202226287,0.00386344828883465,1374.51613824102,"male_brain",5.91538485866681,0.00314027413638567,1883.71607119472
"204","ENSG00000184481.16","male_brain",12.1111223817845,4.03536961531585,3.00124239817288,"male_brain",14.0216904845086,3.40324672285367,4.12009226082534
"205","ENSG00000010671.15","male_brain",1.06582353112384,0.0337408943849846,31.5884789230173,"male_brain",1.30582258200098,0.030420129981565,42.9262656928924
"206","ENSG00000157502.13","male_brain",1.18005926970037,0.0877781583075007,13.4436549188744,"male_brain",1.5238999679062,0.0753769016846459,20.2170682775174
"207","ENSG00000134602.15","male_brain",2.0692987896676,0.502712303100989,4.11626844400485,"male_brain",2.55370912775081,0.421887924806651,6.05305100619119
"208","ENSG00000147257.13","male_brain",2.44869293529724,0.0112469647949949,217.720334324062,"male_brain",3.03894040464201,0.0101400433271883,299.696984182874
"209","ENSG00000089820.15","male_brain",5.20198628271348,0.419679952731689,12.3951269267304,"male_brain",5.99844612501647,0.350740820558417,17.1022184286001
"210","ENSG00000102032.12","male_brain",2.14632034972238,0.129233149250096,16.6081254088203,"male_brain",2.50453908501813,0.10789392127409,23.2129767408832
"211","ENSG00000159189.11","male_heart",5.44595204147149,0,Inf,"male_heart",6.34007208488094,0,Inf
"212","ENSG00000000938.12","male_heart",1.20141384187155,0.00727172926619627,165.217075318866,"male_heart",1.38365554430375,0.00601443613852692,230.055737966924
"213","ENSG00000169403.11","male_heart",1.61419452804928,0.235740776078657,6.84732847197673,"male_heart",1.88324130575003,0.197212309864111,9.54930910270092
"214","ENSG00000162511.7","male_heart",9.6842094637689,1.30212771021379,7.4372193969967,"male_muscle",10.962101817119,1.11148711000182,9.8625541569268
"215","ENSG00000134215.15","male_heart",4.28060451988699,0.0687340387815468,62.2777970823419,"male_heart",5.00564423356491,0.0596939742714663,83.855100864973
"216","ENSG00000143119.13","male_heart",1.8759980327348,0,Inf,"male_heart",2.18606158663212,0,Inf
"217","ENSG00000163220.10","male_heart",1.13068965758059,0,Inf,"male_heart",1.31046182671667,0,Inf
"218","ENSG00000163563.7","male_heart",1.21678872789022,0,Inf,"male_heart",1.44543828226596,0,Inf
"219","ENSG00000213088.10","male_heart",1.39388139609822,0,Inf,"male_heart",1.61732475767137,0,Inf
"220","ENSG00000066294.14","male_heart",2.69208801970175,0,Inf,"male_heart",3.14308960573809,0,Inf
"221","ENSG00000143333.6","male_heart",3.42102902326604,0.189674801585414,18.0362862893282,"male_heart",3.98691267301895,0.161015191128386,24.7610964225107
"222","ENSG00000135838.13","male_heart",5.47203412892199,0.473276916978832,11.5620135540368,"male_heart",6.31370100303833,0.404143199329676,15.6224353484369
"223","ENSG00000090104.11","male_heart",2.32178970364228,0,Inf,"male_heart",2.70052713176645,0,Inf
"224","ENSG00000170382.11","male_heart",3.9170931143201,0.00681656195472324,574.643513891328,"male_liver",4.00647301458284,0.0057483240042825,696.981069890636
"225","ENSG00000162817.6","male_heart",13.4446036841977,0.148430585102688,90.5783917438336,"male_muscle",11.2456633688033,0.126285178978601,89.0497480366154
"226","ENSG00000187554.12","male_heart",1.55284543122312,0.195469241677227,7.94419325464664,"male_liver",1.45127038825492,0.165245957811904,8.78248646727486
"227","ENSG00000162722.8","male_heart",4.71165214370856,0.182877593319489,25.7639662584429,"male_heart",5.55413674233905,0.154816016672016,35.8757243709849
"228","ENSG00000134326.11","male_heart",2.69749806978469,0.0145434585323925,185.47844474384,"male_heart",3.18934452889371,0.0120288722770538,265.140775912775
"229","ENSG00000084674.14","male_heart",1.07693809449037,0.34565939793698,3.11560484372167,"male_heart",1.25217606975741,0.292735678658493,4.27749728183357
"230","ENSG00000214595.11","male_heart",2.51941328329275,0.287685713519939,8.75751962955273,"male_liver",1.9787746192981,0.242045478803586,8.17521826509235
"231","ENSG00000119862.12","male_heart",10.4244309183128,0.448173146137786,23.259829394392,"male_heart",12.0555274863957,0.38124196194836,31.6217223958905
"232","ENSG00000071073.12","male_heart",14.8031195021573,0.0885974164054812,167.082970392819,"male_muscle",15.2393041868122,0.0761383515498814,200.15279916887
"233","ENSG00000075884.13","male_heart",2.64007470281873,0.0106800102435579,247.197768785962,"male_heart",3.08713558215823,0.00888859814066818,347.314113350855
"234","ENSG00000115165.9","male_heart",1.3794146332313,0,Inf,"male_brain",1.54698066918582,0,Inf
"235","ENSG00000115271.10","male_heart",14.0292026190694,1.18361011775683,11.8528917661311,"male_muscle",14.8340492630114,0.996699953257446,14.8831644012125
"236","ENSG00000124019.9","male_heart",1.6645090773164,0.0223821423500258,74.3677281328023,"male_heart",1.89709195933608,0.0192947536021009,98.321647348195
"237","ENSG00000115468.11","male_heart",3.15380301320456,0.0813256871392849,38.7799122779387,"male_heart",3.64781848918764,0.0701239154113545,52.0196065463422
"238","ENSG00000168918.13","male_heart",3.21552734348066,0.686090276277416,4.68674087749421,"male_heart",3.69927957127628,0.578708266541911,6.39230469849936
"239","ENSG00000151090.18","male_heart",4.29808458285654,0.0365822208109092,117.491078660124,"male_heart",5.01567909951486,0.0320428467971861,156.530383559906
"240","ENSG00000114013.15","male_heart",1.04956117548002,0,Inf,"male_heart",1.19686564536647,0,Inf
"241","ENSG00000175040.5","male_heart",8.45206361446364,0.857607975849102,9.85539296797631,"male_heart",9.84081207481265,0.719321257615375,13.6806913053508
"242","ENSG00000181631.6","male_heart",1.71406879739948,0,Inf,"male_heart",2.02755178401277,0,Inf
"243","ENSG00000114805.17","male_heart",1.49496728935014,0.214310389781574,6.97571074773284,"male_placenta",1.73884714950701,0.180878897828544,9.61332234098016
"244","ENSG00000114315.3","male_heart",19.4789329640026,3.22031320481344,6.04876970814119,"male_heart",22.7096032213027,2.73284680192795,8.30987057352856
"245","ENSG00000157404.15","male_heart",15.5328003922398,0.198281839036536,78.3369796634662,"male_liver",12.8927002339379,0.169329336053361,76.1397908621989
"246","ENSG00000109265.14","male_heart",7.04365655862203,1.64104197292018,4.29218549851475,"male_muscle",7.55017545866359,1.37863516309848,5.47655801966822
"247","ENSG00000118785.13","male_heart",28.2541153780399,0.382068194639417,73.9504511876608,"male_liver",21.6062009136755,0.324424408010734,66.5985677408114
"248","ENSG00000118777.11","male_heart",9.85291544107407,2.96916797270205,3.3184095785957,"male_heart",11.3891501739813,2.52002500368103,4.51945919478776
"249","ENSG00000163106.10","male_heart",1.27750967129523,0,Inf,"male_heart",1.49444432671382,0,Inf
"250","ENSG00000137460.8","male_heart",4.59773099072181,0.602185544569731,7.63507366156879,"male_heart",5.34619616850427,0.508030599515312,10.5233743274614
"251","ENSG00000164120.13","male_heart",1.54110071500333,0.0408993717283394,37.6803028965722,"male_heart",1.80155171991255,0.034489944025695,52.2341155024895
"252","ENSG00000109794.13","male_heart",3.02146487762742,0.117915926301811,25.6238912960226,"male_heart",3.48286209998264,0.0984915421336821,35.3620425117861
"253","ENSG00000145569.5","male_heart",1.76547600067187,0.269178462452607,6.55875653863915,"male_heart",2.05442098536646,0.228409248901653,8.99447371437677
"254","ENSG00000145703.15","male_heart",5.45190089730447,0.538921919497287,10.1163094319676,"male_heart",6.36582975534974,0.452835762393307,14.0577010121845
"255","ENSG00000145708.10","male_heart",1.47732239601591,0.178041570606036,8.29762617228802,"male_muscle",1.51783290046839,0.148205962379063,10.2413754217679
"256","ENSG00000164199.17","male_heart",2.09776327726551,0.0698264187977466,30.0425442602422,"male_heart",2.42549094675721,0.0604738674054508,40.1080838851492
"257","ENSG00000113532.12","male_heart",6.28299554239812,0.139967488600387,44.8889638960111,"male_liver",6.39038440319944,0.122689175318706,52.0859675403256
"258","ENSG00000172795.15","male_heart",77.1551224846868,24.56666005747,3.14064355122731,"male_liver",88.5566238251574,20.9966799349302,4.2176488901864
"259","ENSG00000129596.4","male_heart",7.69930618311063,1.46107256068424,5.26962615703695,"male_heart",8.99817118237393,1.23037611503774,7.313350017444
"260","ENSG00000182578.13","male_heart",13.8650762711873,0.243145003299816,57.0238996607741,"male_heart",16.1122547656732,0.205426637703936,78.433132848596
"261","ENSG00000135077.8","male_heart",2.21707721037271,0.00727172926619627,304.889955224148,"male_heart",2.56239474451327,0.00601443613852692,426.040726926874
"262","ENSG00000146094.14","male_heart",3.6550730903172,0.946618922822704,3.86118743476859,"male_muscle",3.95036100341815,0.794708844119434,4.97082803677024
"263","ENSG00000124785.8","male_heart",2.70368990705416,0.0151806712371193,178.100814175014,"male_liver",2.03407331080136,0.0125426532767938,162.172489816391
"264","ENSG00000112799.8","male_heart",1.03992368701171,0,Inf,"male_heart",1.21967834009423,0,Inf
"265","ENSG00000204472.12","male_heart",2.68449277364747,0.00340828097736162,787.638340699703,"male_heart",3.16418366728571,0.00287416200214125,1100.90651289955
"266","ENSG00000272398.5","male_heart",4.36024343382643,0.0827090780796249,52.7178338226522,"male_heart",5.13411293331744,0.0695121123198789,73.8592564946296
"267","ENSG00000146374.13","male_heart",3.9539597351299,0.044106253623649,89.6462385780563,"male_liver",4.22793602978961,0.0375672876144284,112.543020757394
"268","ENSG00000136250.11","male_heart",1.81601598353872,0.00386344828883465,470.050547534698,"male_heart",2.09892757209914,0.00314027413638567,668.389917867146
"269","ENSG00000155849.15","male_heart",16.2640066451518,0.0637173277010399,255.252491464521,"male_liver",12.6434586509629,0.0545016602141281,231.983000174468
"270","ENSG00000158457.5","male_heart",3.55673944123284,1.04344314153289,3.40865668636984,"male_heart",4.10551106908942,0.886722563072006,4.62998376275222
"271","ENSG00000155093.18","male_heart",3.70865088148263,0.154890966965844,23.9436227569065,"male_heart",4.31100777553202,0.128569065236023,33.5306768204156
"272","ENSG00000168546.10","male_heart",4.74999334784866,0,Inf,"male_liver",5.17125567752796,0,Inf
"273","ENSG00000120875.8","male_heart",4.16181084531699,0.193011359726608,21.5625176218229,"male_heart",4.8231086780882,0.163667728275187,29.4689046455068
"274","ENSG00000178538.9","male_heart",3.06780069681895,0.0170414048868081,180.020410124388,"male_heart",3.53097834923086,0.0143708100107063,245.704893920403
"275","ENSG00000155792.9","male_heart",2.48352943951549,0.493555289853766,5.03191737697985,"male_heart",2.86836516537934,0.42079610060439,6.81652030819559
"276","ENSG00000155926.13","male_heart",2.93083802069969,0.424169988977911,6.90958365008778,"male_heart",3.41362629960859,0.354033157508192,9.64210901497158
"277","ENSG00000164976.8","male_heart",11.0749769688401,1.21970194767672,9.08006828220258,"male_heart",12.7770206593464,1.04214016135437,12.2603668231549
"278","ENSG00000196730.12","male_heart",60.7340128828922,0.29775264641601,203.974720674814,"male_muscle",54.7403444411686,0.257828324232177,212.313152964041
"279","ENSG00000127084.18","male_heart",1.50063456041911,0,Inf,"male_heart",1.73499083790334,0,Inf
"280","ENSG00000151655.18","male_heart",1.21280078169931,0.0226344458965693,53.5820840166065,"male_heart",1.42070661862598,0.0188047582808163,75.5503791864911
"281","ENSG00000077420.15","male_heart",1.51450949583811,0.104162996800784,14.5398034076791,"male_heart",1.77820187352428,0.0896847811476999,19.8272421560108
"282","ENSG00000128815.19","male_heart",1.92464329814924,0.0112469647949949,171.125573275177,"male_heart",2.21167578698342,0.0101400433271883,218.113050962346
"283","ENSG00000165730.15","male_heart",1.51316580058273,0.272840404002712,5.54597405070434,"male_heart",1.74950636989908,0.23245882468362,7.52609143696818
"284","ENSG00000155629.14","male_heart",1.87375826995398,0.229876077833554,8.15116687048536,"male_heart",2.15531153801885,0.193719207367373,11.1259568284908
"285","ENSG00000107518.17","male_heart",5.58009487245973,0.264121579311626,21.1269934361403,"male_heart",6.43000669851587,0.223159346706369,28.8135217879823
"286","ENSG00000135363.11","male_heart",6.73175633948657,0.0140882912209195,477.826319311932,"male_heart",7.84718817610577,0.0117627601428094,667.121328738712
"287","ENSG00000186907.7","male_heart",1.18781807468925,0.280808484103099,4.22999354340427,"male_heart",1.38072890944056,0.233612767894358,5.91033153660907
"288","ENSG00000165457.13","male_heart",2.89997497915311,0,Inf,"male_heart",3.38915777236857,0,Inf
"289","ENSG00000137491.14","male_heart",9.27966350886618,0.0742568216380182,124.967151894839,"male_heart",10.7527435069104,0.0648655867283566,165.769617593079
"290","ENSG00000149212.11","male_heart",90.009224638837,27.4257629838436,3.28192235497189,"male_liver",98.3586339580391,23.4922061691737,4.18686236829918
"291","ENSG00000111261.13","male_heart",1.30450311672195,0.342330211711044,3.81065728964367,"male_liver",1.50847262640188,0.287605163772144,5.24494277716436
"292","ENSG00000134533.6","male_heart",2.41190155540279,0.178911733168508,13.48095797122,"male_liver",2.49229680592904,0.148680598509606,16.7627574203504
"293","ENSG00000118308.15","male_heart",1.09762235093326,0.0752152390163783,14.5930846632589,"male_heart",1.28205999568695,0.0624862991189216,20.5174576469472
"294","ENSG00000139117.13","male_heart",5.26058946976323,0.0254055141692041,207.064869253462,"male_heart",6.14532226523309,0.0211651392832176,290.351137452985
"295","ENSG00000123338.12","male_heart",3.91397207883586,0.0669148342185322,58.4918445146783,"male_heart",4.54543558995927,0.0595888147766098,76.2800134051915
"296","ENSG00000111110.11","male_heart",5.66976369549407,0.835123286625962,6.78913375580852,"male_heart",6.57616054959579,0.716877288617466,9.17334201265916
"297","ENSG00000111335.12","male_heart",1.41110423522742,0.278594779690729,5.06507780509707,"male_heart",1.61386368783531,0.235925883170203,6.84055376268753
"298","ENSG00000089041.16","male_heart",4.19529808108658,1.02999454560684,4.07312650244652,"male_muscle",4.57606274840844,0.865842847508626,5.28509620605586
"299","ENSG00000178882.14","male_heart",1.16708332683938,0.0582856213695341,20.0235203711736,"male_heart",1.36092883516294,0.0491008221604911,27.7170274402861
"300","ENSG00000139597.17","male_heart",7.98808747464034,1.10985427890892,7.1974200815744,"male_heart",9.2010710984313,0.937407463087742,9.81544468199959
"301","ENSG00000136167.13","male_heart",4.6806282219783,0,Inf,"male_heart",5.41754599496675,0,Inf
"302","ENSG00000102445.18","male_heart",1.89126430357024,0.0365406917242351,51.757758661035,"male_heart",2.19863276129182,0.0303198495581302,72.5146329330075
"303","ENSG00000100473.16","male_heart",1.25664806960615,0.239211404514369,5.25329497628808,"male_heart",1.45661339636057,0.202317907695341,7.19962663193414
"304","ENSG00000140022.11","male_heart",3.94847500206399,0,Inf,"male_heart",4.54647235771656,0,Inf
"305","ENSG00000165949.12","male_heart",1.71135140505762,0.0906690321717169,18.8747068769468,"male_heart",2.00084429643151,0.0750473956644643,26.6610756937823
"306","ENSG00000165959.11","male_heart",4.34953892240626,0.26765444754901,16.2505759281651,"male_heart",5.03922723761585,0.231202500425678,21.7957298400229
"307","ENSG00000171766.15","male_heart",20.4755568386153,0.164227650672858,124.677889227087,"male_heart",23.7205164719834,0.138833174665102,170.856256288908
"308","ENSG00000166501.13","male_heart",5.5853991290256,0.082236021762231,67.9191309274987,"male_muscle",5.65620329973645,0.0706561396798434,80.052537902096
"309","ENSG00000178573.6","male_heart",18.2392060116329,0.237328495466804,76.8521537026475,"male_heart",21.419452632257,0.198315903270285,108.006732082724
"310","ENSG00000140968.10","male_heart",1.83721292459648,0,Inf,"male_heart",2.14097505209632,0,Inf
"311","ENSG00000179314.14","male_heart",4.1539861433354,0.310930107737497,13.3598710448536,"male_heart",4.76823571123658,0.2647839685521,18.008022680944
"312","ENSG00000108924.13","male_heart",2.79302011943605,0.0226344458965693,123.396885092707,"male_heart",3.19867890608497,0.0188047582808163,170.099442828154
"313","ENSG00000101695.8","male_heart",3.40352758951725,0.452983784124477,7.51357489782015,"male_heart",3.97385119863065,0.378072458793551,10.5108190406448
"314","ENSG00000101670.11","male_heart",1.32718287288517,0.178295231178779,7.44373735691442,"male_heart",1.52669068907028,0.149381376158889,10.2200871910995
"315","ENSG00000141968.7","male_heart",1.20704456678288,0.083084008926827,14.5280010241915,"male_heart",1.39746048397547,0.0689569281192429,20.2657009540641
"316","ENSG00000198300.13","male_heart",70.7961459983323,0.0149986258438656,4720.17548376192,"male_heart",81.9204915677656,0.0122949844112983,6662.91951476457
"317","ENSG00000125898.12","male_heart",6.72599331630859,1.84821550632398,3.63918238608781,"male_heart",7.86974992282952,1.54677490012848,5.08784434126506
"318","ENSG00000185052.11","male_heart",3.92814472446001,0.00386344828883465,1016.74577496283,"male_liver",4.37630548765828,0.00314027413638567,1393.60619410611
"319","ENSG00000101336.13","male_heart",1.65811924111085,0,Inf,"male_heart",1.93712884283264,0,Inf
"320","ENSG00000204103.3","male_heart",4.91232998826303,0.350361673325948,14.0207401729498,"male_heart",5.73856464085795,0.294774312090049,19.4676551025413
"321","ENSG00000155307.18","male_heart",1.72345151979072,0.0077268965776693,223.045760023693,"male_heart",2.0159633099103,0.00628054827277135,320.98524242705
"322","ENSG00000166265.11","male_heart",7.66536511635182,0,Inf,"male_liver",6.79167448567787,0,Inf
"323","ENSG00000160190.13","male_heart",2.42327877206144,0.0690774188530559,35.0806213129696,"male_heart",2.80973987494044,0.058974753353435,47.6430966671739
"324","ENSG00000235568.6","male_heart",1.01143406352988,0.0077268965776693,130.897838914128,"male_heart",1.15537190421143,0.00628054827277135,183.96035728607
"325","ENSG00000198223.16","male_heart",2.31976518151411,0,Inf,"male_liver",2.14481163441326,0,Inf
"326","ENSG00000169891.17","male_heart",6.67398940716575,1.3392644888285,4.98332440144345,"male_heart",7.70385571050105,1.1569130716559,6.65897542282451
"327","ENSG00000165168.7","male_heart",8.22684333810995,0.0222703551100618,369.407820281817,"male_heart",9.57864673154461,0.0183094205498252,523.15400727611
"328","ENSG00000171659.14","male_heart",2.61647990585876,0,Inf,"male_heart",3.06946513744623,0,Inf
"329","ENSG00000155659.14","male_heart",2.54161935118124,0,Inf,"male_heart",2.9523327908867,0,Inf
"330","ENSG00000133134.11","male_heart",6.27929329470626,0.0324951980421467,193.237575796951,"male_heart",7.3415748943918,0.0269319065562489,272.597666973873
"331","ENSG00000102241.11","male_heart",49.2106115575898,2.9707647502094,16.5649641406716,"male_heart",56.6892432567223,2.4871924740795,22.7924633286384
"332","ENSG00000155966.13","male_heart",1.8154757907937,0.266843100145969,6.80353282434732,"male_liver",1.71280877462385,0.227471950544573,7.5297581548993
"333","ENSG00000142583.17","male_liver",1.52316502618041,0.280658377105347,5.4271140661826,"male_liver",1.1437303548359,0.238510147359644,4.79531109052268
"334","ENSG00000117115.12","male_liver",2.09847169855647,0.00727172926619627,288.579459126941,"male_liver",1.52625179546767,0.00601443613852692,253.764735432287
"335","ENSG00000163909.7","male_liver",2.74692075765428,0.431182753372146,6.37066472666513,"male_liver",2.0021249103063,0.365878218143972,5.47210741449077
"336","ENSG00000171385.9","male_liver",1.62489382384059,0.194378326343905,8.35943931817654,"male_liver",1.23902138670309,0.165425353720041,7.48991227064237
"337","ENSG00000143061.17","male_liver",11.7316998729076,0.320578620740328,36.5953906901683,"male_liver",8.94901139293657,0.274164820345752,32.6409908523307
"338","ENSG00000134247.9","male_liver",17.1220434829797,1.1466112808545,14.9327359401345,"male_liver",12.9170118081812,0.971469836430984,13.2963591084167
"339","ENSG00000174059.16","male_liver",13.8867805212931,0.205946388155856,67.4291044656917,"male_liver",9.83092096395384,0.173378448497043,56.7020933061441
"340","ENSG00000076356.6","male_liver",16.9050594299243,2.11511742607661,7.99249215268486,"male_liver",12.7702274003282,1.81583885695611,7.0326875930692
"341","ENSG00000198626.15","male_liver",1.67670452882314,0.0113172229482846,148.15512042884,"male_liver",1.26402977351819,0.00940237914040817,134.437226434087
"342","ENSG00000134323.11","male_liver",2.34145281358567,0,Inf,"male_liver",1.77135894936383,0,Inf
"343","ENSG00000003137.8","male_liver",2.14308398500451,0.30087440252193,7.12285248276748,"male_liver",1.61674399038108,0.252931612805269,6.39202024788339
"344","ENSG00000068615.18","male_liver",3.26932562584424,0.235501272552172,13.8824117186881,"male_liver",2.46152187388159,0.201885963850287,12.1926350249242
"345","ENSG00000121966.6","male_liver",10.1592725006516,0,Inf,"male_liver",7.60235634190456,0,Inf
"346","ENSG00000144619.14","male_liver",5.08666936483501,0,Inf,"male_liver",3.85109190137901,0,Inf
"347","ENSG00000196220.15","male_liver",4.52008815630257,1.14198042098428,3.95811353088407,"male_liver",3.39315054810367,0.98310550475362,3.45146124367805
"348","ENSG00000154822.17","male_liver",2.51340834651646,0.425511435857478,5.90679388311037,"male_liver",1.87640164454772,0.365857154135501,5.12878215811181
"349","ENSG00000077092.18","male_liver",4.49666467340077,1.0859283529924,4.14084839115739,"male_liver",3.35105872188841,0.935515608419594,3.58204469463582
"350","ENSG00000163815.5","male_liver",3.37059258175016,0.594484770662955,5.66977111624131,"male_liver",2.35712460956304,0.495252451555495,4.7594405684611
"351","ENSG00000010319.6","male_liver",2.01999598605283,0.0605406395552234,33.3659505564068,"male_liver",1.54436415090649,0.0499229442416798,30.9349573500741
"352","ENSG00000114541.14","male_liver",31.6990457195416,0.610466380365424,51.9259483226031,"male_liver",23.2747526231835,0.512791174427689,45.3883642774464
"353","ENSG00000044524.10","male_liver",1.9490262069099,0.18444585136216,10.5669289524056,"male_liver",1.50877191351071,0.157076580589267,9.60532695485608
"354","ENSG00000163406.10","male_liver",3.64181339455948,1.04301200192198,3.49163134062564,"male_liver",2.73506732438839,0.894570599284413,3.05740801964231
"355","ENSG00000173175.14","male_liver",6.69966096456657,0.604212286909439,11.0882567430654,"male_liver",5.13478770576266,0.517456865264437,9.92312219712965
"356","ENSG00000206384.10","male_liver",1.9821223048131,0,Inf,"male_liver",1.5173208208996,0,Inf
"357","ENSG00000163762.6","male_liver",5.43291401259518,0.0248800887044413,218.363932586195,"male_liver",4.11343214808467,0.0216366913357533,190.113732467379
"358","ENSG00000163590.13","male_liver",19.1177604209824,2.02028889420693,9.46288447944329,"male_liver",14.2673456753454,1.73736225858966,8.21207298869679
"359","ENSG00000007062.11","male_liver",5.78381843946095,0.0863517735976091,66.9797295237152,"male_liver",4.3765997688934,0.0733064184949445,59.7028180990076
"360","ENSG00000169116.11","male_liver",1.59223254993226,0.298870438513262,5.32750096614726,"male_liver",1.16960585324901,0.249247966242696,4.69253920455323
"361","ENSG00000138759.18","male_liver",27.6762352938494,0.265188654903451,104.364326233811,"male_liver",21.0537871274193,0.23259337090483,90.5175716982659
"362","ENSG00000138670.17","male_liver",15.366195794068,0.096638963988044,159.006214056362,"male_liver",10.8824623711586,0.0841603403304575,129.306301857007
"363","ENSG00000152583.12","male_liver",3.16069972710284,0.0145434585323925,217.327929258577,"male_liver",2.3157865756641,0.0120288722770538,192.519009457078
"364","ENSG00000185477.4","male_liver",5.24143345120635,0.0936141274859882,55.989769834589,"male_liver",3.98034324212479,0.0813306656072197,48.9402516554771
"365","ENSG00000182168.14","male_liver",4.63471843891804,0.779308239570428,5.94722114252609,"male_liver",3.47663378031912,0.674244474717574,5.15634003790006
"366","ENSG00000168743.12","male_liver",3.54635337806456,0.0113172229482846,313.358974570886,"male_liver",2.69667967137452,0.00940237914040817,286.808224929489
"367","ENSG00000151623.14","male_liver",3.61200788135519,0.633722109920163,5.69967155132119,"male_liver",2.68907813412302,0.538754033798974,4.99129095175629
"368","ENSG00000145416.13","male_liver",5.24341761847774,0.216576850961122,24.2104250533174,"male_liver",3.85302330468091,0.184219269473514,20.9154195198612
"369","ENSG00000154556.18","male_liver",44.2498688159393,0.045016588246595,982.968068871508,"male_liver",32.7039823473545,0.0380995118829173,858.383237240843
"370","ENSG00000171368.11","male_liver",1.7558622200494,0.215038786667944,8.1653279729519,"male_liver",1.29812630534886,0.180457333172548,7.19353590417758
"371","ENSG00000154153.13","male_liver",2.2236041114108,0.027721415130366,80.2125036169264,"male_liver",1.66086804231268,0.0232594081513744,71.406289940982
"372","ENSG00000081189.15","male_liver",45.2661769699949,8.2469946906752,5.48880879251407,"male_liver",31.2643349091548,7.05000437708921,4.43465468060648
"373","ENSG00000175471.19","male_liver",4.30726992081586,0.924485632022691,4.65909882384212,"male_liver",3.14005382594494,0.787870434128636,3.98549519048491
"374","ENSG00000129595.12","male_liver",9.03075763328002,0.152985575202982,59.030125038246,"male_liver",6.70083843935764,0.135845890018675,49.3267660761504
"375","ENSG00000092421.16","male_liver",14.7789294386508,0.505530543878453,29.2344935783033,"male_liver",11.1049352846936,0.431220699334571,25.7523242781015
"376","ENSG00000156453.13","male_liver",14.5025083039117,0.334192390960976,43.3956867246722,"male_liver",11.1589369000446,0.286112318806405,39.001944923578
"377","ENSG00000145819.16","male_liver",12.4608104847481,2.83487092316727,4.39554774184435,"male_liver",9.41343158240247,2.43294890923663,3.86914478420184
"378","ENSG00000184347.14","male_liver",4.29064602423733,0.965975598383221,4.44177475230088,"male_liver",3.19319601227065,0.826744960074116,3.86237130733084
"379","ENSG00000113749.7","male_liver",2.39122117907287,0.0112469647949949,212.610355118832,"male_liver",1.60628655904468,0.0101400433271883,158.410226388064
"380","ENSG00000112137.17","male_liver",3.77758223873313,0.00340828097736162,1108.3541127696,"male_liver",2.55503542759323,0.00287416200214125,888.967088733944
"381","ENSG00000172201.11","male_liver",6.30685293650797,0.762095182575446,8.27567616317218,"male_liver",4.73339302495132,0.647026159405192,7.31561306470623
"382","ENSG00000168477.19","male_liver",2.88811809558596,0.311648913932695,9.26721694338935,"male_liver",2.26148614227746,0.267784454987831,8.44517334802063
"383","ENSG00000204301.6","male_liver",3.17467877256105,0.0443793755418683,71.535003226127,"male_liver",2.35619229103862,0.0375857308831773,62.6884787304538
"384","ENSG00000112559.13","male_liver",3.83978453478006,0.131943442403936,29.1017459058315,"male_liver",2.90335027170975,0.108276035430534,26.8143385576066
"385","ENSG00000069122.18","male_liver",11.2931487562056,0.00340828097736162,3313.44417646802,"male_liver",8.43842022917544,0.00287416200214125,2935.95845428644
"386","ENSG00000124749.16","male_liver",3.95895352237198,0.49398838942404,8.01426431699716,"male_liver",2.94140451879049,0.418182244988501,7.0337862356432
"387","ENSG00000118407.14","male_liver",3.74606925825345,0.322923250768105,11.6004940782153,"male_liver",2.7799281333984,0.273798427788073,10.1531924629974
"388","ENSG00000025039.14","male_liver",18.1812262579279,0,Inf,"male_liver",13.6695575133654,0,Inf
"389","ENSG00000135299.16","male_liver",7.830603186447,0.26429571400994,29.6281883184549,"male_liver",5.93112022712495,0.226376115587734,26.2002915445658
"390","ENSG00000135333.13","male_liver",2.33405525798015,0.00340828097736162,684.81890826588,"male_liver",1.72927747868892,0.00287416200214125,601.66318996654
"391","ENSG00000111879.19","male_liver",3.55669886456779,0.0670346398101134,53.0576262458144,"male_liver",2.63854911168336,0.0568989277540271,46.3725629960859
"392","ENSG00000120278.16","male_liver",14.8666972320177,0.968898518299616,15.34391574683,"male_liver",11.3235474700032,0.830854382325727,13.6287991143603
"393","ENSG00000164694.16","male_liver",2.16837103566078,0.140948081376623,15.3841827038904,"male_liver",1.61835997563024,0.122483735400415,13.2128561424063
